User ID,Subscription Type,Monthly Revenue,Join Date,Last Payment Date,Age,Gender,Device,Plan Duration,Total Watch Time
8768,Premium,20.99,2022-01-22,2022-05-24,57,Male,Tablet,60,6410
8769,Standard,16.49,2023-01-04,2023-01-17,47,Male,Laptop,30,231
8770,Basic,5.99,2022-10-16,2022-11-01,34,Other,Mobile,90,380
8771,Basic,5.99,2023-01-06,2023-06-26,61,Male,Desktop,30,79
8772,Standard,16.49,2023-04-01,2023-07-20,37,Male,Mobile,60,8
8773,Basic,5.99,2023-06-29,2023-07-24,32,Male,Tablet,60,2086
8774,Standard,16.49,2022-06-30,2022-11-04,45,Male,Mobile,30,2
8775,Basic,5.99,2022-06-25,2022-09-22,52,Female,Laptop,60,237
8776,Basic,5.99,2023-06-06,2023-06-10,31,Female,Smart TV,30,125
8777,Standard,16.49,2021-11-16,2022-10-27,28,Other,Tablet,60,32
8778,Premium,20.99,2021-09-27,2023-02-24,35,Other,Laptop,30,131
8779,Standard,16.49,2021-08-28,2023-05-18,24,Male,Mobile,30,1266
8780,Basic,5.99,2021-09-25,2022-10-31,26,Male,Mobile,30,36
8781,Premium,20.99,2023-04-16,2023-07-06,44,Female,Mobile,60,43
8782,Premium,20.99,2022-09-22,2022-12-16,67,Female,Desktop,90,139
8783,Standard,16.49,2021-12-29,2022-03-28,41,Male,Smart TV,60,564
8784,Standard,16.49,2022-09-22,2022-12-04,21,Other,Tablet,60,111
8785,Basic,5.99,2022-09-14,2023-03-31,30,Other,Smart TV,30,638
8786,Basic,5.99,2022-04-13,2023-03-13,34,Male,Desktop,60,240
8787,Basic,5.99,2021-08-15,2022-01-27,82,Female,Laptop,30,107
8788,Standard,16.49,2023-07-23,2023-07-25,55,Other,Laptop,90,1102
8789,Standard,16.49,2022-07-15,2023-07-29,61,Male,Smart TV,60,108
8790,Basic,5.99,2023-06-14,2023-07-04,25,Male,Tablet,60,156
8791,Premium,20.99,2022-04-04,2023-06-26,32,Male,Mobile,90,116
8792,Standard,16.49,2022-01-01,2023-03-02,79,Male,Mobile,90,663
8793,Basic,5.99,2021-09-04,2022-09-26,79,Male,Smart TV,60,89
8794,Standard,16.49,2021-08-28,2022-08-26,49,Male,Mobile,30,14
8795,Basic,5.99,2022-10-08,2022-10-28,39,Male,Tablet,90,6157
8796,Standard,16.49,2021-10-20,2023-05-17,61,Female,Tablet,30,539
8797,Basic,5.99,2022-09-20,2023-01-05,22,Female,Laptop,30,649
8798,Basic,5.99,2021-08-16,2022-02-22,43,Male,Laptop,30,9082
8799,Basic,5.99,2023-06-18,2023-07-28,35,Female,Laptop,30,22
8800,Basic,5.99,2021-08-12,2023-02-02,16,Female,Mobile,30,412
8801,Premium,20.99,2022-07-08,2023-05-18,31,Female,Smart TV,30,8
8802,Standard,16.49,2023-06-29,2023-07-06,26,Female,Tablet,90,242
8803,Standard,16.49,2022-06-27,2023-03-07,13,Other,Laptop,30,166
8804,Standard,16.49,2022-01-02,2022-10-28,41,Male,Smart TV,60,82
8805,Standard,16.49,2021-12-01,2022-01-06,28,Other,Smart TV,90,4
8806,Standard,16.49,2021-10-24,2023-05-16,26,Female,Smart TV,60,370
8807,Premium,20.99,2021-12-18,2022-06-28,62,Female,Mobile,30,3
8808,Standard,16.49,2021-12-02,2023-06-28,43,Male,Desktop,60,4
8809,Premium,20.99,2023-04-29,2023-07-11,41,Female,Smart TV,90,104
8810,Standard,16.49,2022-07-30,2023-07-22,99,Male,Mobile,30,67
8811,Standard,16.49,2023-02-08,2023-03-30,26,Male,Laptop,60,3289
8812,Basic,5.99,2023-03-11,2023-06-14,45,Other,Smart TV,60,205
8813,Premium,20.99,2022-01-30,2023-01-22,27,Male,Laptop,60,205
8814,Basic,5.99,2022-12-18,2023-01-19,27,Male,Desktop,60,1425
8815,Premium,20.99,2022-06-19,2022-07-06,22,Female,Mobile,60,184
8816,Standard,16.49,2022-05-03,2022-07-07,25,Female,Laptop,60,536
8817,Basic,5.99,2022-03-01,2023-05-03,24,Male,Mobile,30,354
8818,Standard,16.49,2022-04-21,2022-08-10,43,Female,Tablet,60,212
8819,Basic,5.99,2022-06-27,2023-03-22,40,Female,Mobile,30,459
8820,Premium,20.99,2021-12-14,2023-06-02,42,Female,Desktop,30,150
8821,Standard,16.49,2022-02-10,2022-05-03,49,Male,Tablet,30,109
8822,Premium,20.99,2022-03-10,2023-06-05,35,Female,Laptop,30,69
8823,Standard,16.49,2022-12-16,2023-02-01,47,Female,Desktop,30,34
8824,Standard,16.49,2021-12-30,2022-11-04,13,Female,Smart TV,60,10
8825,Basic,5.99,2022-07-29,2022-10-31,19,Female,Tablet,30,108
8826,Basic,5.99,2022-09-11,2023-04-03,43,Female,Laptop,30,199
8827,Basic,5.99,2022-04-02,2023-01-30,57,Male,Smart TV,30,87
8828,Basic,5.99,2022-05-27,2022-12-30,27,Female,Desktop,30,68
8829,Basic,5.99,2021-08-04,2021-10-20,53,Female,Tablet,90,858
8830,Standard,16.49,2023-05-06,2023-05-06,49,Male,Laptop,30,108
8831,Standard,16.49,2023-05-08,2023-06-08,60,Female,Desktop,30,149
8832,Standard,16.49,2022-11-01,2023-06-28,20,Male,Mobile,30,445
8833,Premium,20.99,2022-12-31,2023-02-09,33,Male,Mobile,60,508
8834,Premium,20.99,2021-10-27,2022-09-07,19,Male,Laptop,90,258
8835,Premium,20.99,2022-01-22,2023-02-19,32,Male,Laptop,60,434
8836,Standard,16.49,2023-01-19,2023-06-17,35,Female,Mobile,60,105
8837,Standard,16.49,2022-09-16,2022-11-11,30,Male,Smart TV,30,204
8838,Standard,16.49,2021-09-21,2022-06-27,32,Female,Laptop,60,226
8839,Standard,16.49,2022-11-27,2023-07-28,55,Male,Laptop,90,144
8840,Basic,5.99,2021-11-02,2021-12-23,34,Female,Smart TV,30,75
8841,Premium,20.99,2022-06-09,2023-02-01,15,Male,Laptop,30,266
8842,Standard,16.49,2021-09-16,2023-07-09,17,Male,Mobile,30,98
8843,Basic,5.99,2022-05-31,2023-01-30,45,Female,Smart TV,30,992
8844,Premium,20.99,2022-11-06,2022-11-06,61,Female,Smart TV,30,580
8845,Premium,20.99,2023-05-08,2023-06-24,14,Female,Mobile,60,119
8846,Basic,5.99,2022-07-17,2022-07-25,26,Male,Mobile,30,1367
8847,Standard,16.49,2023-01-14,2023-02-13,32,Other,Laptop,60,38
8848,Basic,5.99,2022-10-11,2023-04-08,24,Male,Tablet,60,62
8849,Premium,20.99,2021-08-03,2021-12-02,31,Female,Smart TV,90,96
8850,Standard,16.49,2023-02-27,2023-06-19,42,Other,Mobile,90,36
8851,Basic,5.99,2022-05-16,2022-08-07,63,Other,Smart TV,30,47
8852,Basic,5.99,2023-03-14,2023-07-06,34,Male,Mobile,30,77
8853,Basic,5.99,2022-11-07,2023-03-24,66,Male,Smart TV,30,52
8854,Standard,16.49,2022-12-25,2023-06-30,31,Female,Laptop,30,61
8855,Basic,5.99,2022-04-30,2022-11-11,48,Male,Tablet,30,0
8856,Standard,16.49,2022-04-22,2022-07-11,34,Male,Laptop,30,113
8857,Standard,16.49,2023-05-08,2023-07-04,33,Female,Smart TV,60,96
8858,Premium,20.99,2021-09-15,2022-01-02,18,Female,Laptop,90,1286
8859,Premium,20.99,2023-06-03,2023-07-13,29,Female,Smart TV,30,39
8860,Standard,16.49,2022-03-09,2022-09-09,33,Other,Mobile,30,5265
8861,Premium,20.99,2022-09-03,2023-05-28,24,Male,Smart TV,30,217
8862,Standard,16.49,2021-08-12,2023-02-19,75,Other,Tablet,30,407
8863,Basic,5.99,2021-10-27,2023-07-05,31,Male,Tablet,60,447
8864,Standard,16.49,2022-05-17,2023-06-14,57,Female,Desktop,90,238
8865,Standard,16.49,2022-03-22,2022-07-30,31,Male,Smart TV,30,379
8866,Premium,20.99,2023-02-11,2023-07-26,33,Male,Smart TV,30,40
8867,Standard,16.49,2022-08-19,2023-06-03,29,Other,Laptop,30,54
8868,Premium,20.99,2022-12-19,2023-06-29,29,Male,Smart TV,30,260
8869,Premium,20.99,2022-12-13,2023-02-15,30,Male,Smart TV,30,618
8870,Standard,16.49,2022-05-11,2022-08-13,87,Female,Laptop,90,420
8871,Premium,20.99,2021-09-03,2021-12-30,46,Female,Laptop,90,320
8872,Standard,16.49,2021-11-19,2022-04-19,34,Female,Mobile,30,104
8873,Basic,5.99,2022-03-04,2022-05-04,78,Female,Laptop,30,73
8874,Standard,16.49,2022-09-24,2023-07-05,30,Female,Smart TV,60,78
8875,Premium,20.99,2022-09-06,2023-06-07,25,Male,Laptop,90,80
8876,Premium,20.99,2023-01-26,2023-05-01,26,Male,Smart TV,30,103
8877,Premium,20.99,2021-11-07,2021-11-25,32,Male,Laptop,30,98
8878,Premium,20.99,2022-11-28,2023-02-08,23,Male,Smart TV,30,1080
8879,Standard,16.49,2022-11-18,2023-02-15,27,Female,Mobile,60,416
8880,Standard,16.49,2021-12-08,2023-05-28,44,Male,Mobile,30,1105
8881,Standard,16.49,2023-03-05,2023-04-20,63,Male,Mobile,30,1265
8882,Basic,5.99,2021-08-07,2022-03-20,40,Female,Mobile,90,175
8883,Standard,16.49,2022-05-04,2022-06-19,45,Female,Mobile,90,1012
8884,Basic,5.99,2022-06-12,2022-11-15,64,Male,Mobile,30,136
8885,Standard,16.49,2021-11-25,2022-04-29,45,Male,Smart TV,30,186
8886,Standard,16.49,2023-01-18,2023-01-19,60,Male,Desktop,30,22
8887,Standard,16.49,2022-02-12,2023-06-11,34,Female,Laptop,30,223
8888,Standard,16.49,2023-03-27,2023-05-03,33,Male,Laptop,60,28
8889,Standard,16.49,2023-02-20,2023-04-27,34,Female,Smart TV,30,234
8890,Basic,5.99,2023-02-17,2023-06-07,45,Male,Tablet,90,245
8891,Standard,16.49,2022-02-01,2022-06-19,17,Female,Mobile,90,652
8892,Standard,16.49,2021-12-15,2022-09-03,33,Male,Smart TV,90,492
8893,Standard,16.49,2022-01-30,2022-11-23,59,Female,Laptop,90,115
8894,Standard,16.49,2023-03-08,2023-06-26,32,Female,Tablet,60,220
8895,Standard,16.49,2022-08-17,2023-01-01,78,Male,Laptop,30,36
8896,Premium,20.99,2023-04-20,2023-06-22,43,Male,Mobile,60,211
8897,Basic,5.99,2022-10-06,2022-11-04,54,Female,Tablet,60,5
8898,Premium,20.99,2022-01-20,2022-11-08,36,Other,Mobile,60,86
8899,Premium,20.99,2022-06-27,2023-01-09,48,Male,Tablet,30,96
8900,Basic,5.99,2022-01-31,2023-02-19,13,Female,Tablet,30,742
8901,Basic,5.99,2023-02-12,2023-04-26,34,Female,Mobile,60,91
8902,Basic,5.99,2022-06-25,2022-06-27,26,Other,Mobile,90,816
8903,Standard,16.49,2021-09-09,2022-10-21,27,Female,Desktop,60,1
8904,Premium,20.99,2022-11-08,2023-06-24,22,Female,Mobile,30,99
8905,Premium,20.99,2021-11-05,2021-12-12,57,Female,Laptop,30,568
8906,Basic,5.99,2023-04-20,2023-05-03,25,Male,Smart TV,30,514
8907,Premium,20.99,2022-05-24,2022-09-09,41,Female,Laptop,60,889
8908,Basic,5.99,2023-05-30,2023-06-01,49,Other,Mobile,30,422
8909,Standard,16.49,2022-11-02,2023-01-08,81,Male,Mobile,60,193
8910,Basic,5.99,2021-08-17,2023-03-21,39,Other,Tablet,30,138
8911,Premium,20.99,2022-05-19,2022-09-29,56,Female,Mobile,60,92
8912,Basic,5.99,2022-08-01,2022-12-11,55,Female,Laptop,30,2585
8913,Standard,16.49,2021-12-21,2023-07-22,61,Female,Laptop,30,7721
8914,Standard,16.49,2023-05-29,2023-07-09,23,Female,Smart TV,60,491
8915,Premium,20.99,2022-02-05,2022-08-17,37,Male,Desktop,30,580
8916,Basic,5.99,2022-09-08,2023-03-07,45,Male,Tablet,60,61
8917,Standard,16.49,2023-05-09,2023-07-17,26,Female,Tablet,90,6891
8918,Premium,20.99,2022-08-14,2023-05-13,19,Male,Tablet,60,37
8919,Premium,20.99,2021-12-20,2023-06-23,30,Male,Smart TV,90,113
8920,Standard,16.49,2023-01-31,2023-04-22,48,Male,Smart TV,60,993
8921,Standard,16.49,2023-04-16,2023-05-14,62,Male,Smart TV,30,225
8922,Premium,20.99,2021-12-28,2022-05-24,14,Female,Smart TV,30,76
8923,Standard,16.49,2023-01-03,2023-07-25,26,Other,Tablet,90,99
8924,Premium,20.99,2022-07-29,2022-07-31,13,Male,Tablet,30,283
8925,Premium,20.99,2022-12-27,2023-04-06,57,Other,Laptop,30,732
8926,Standard,16.49,2023-03-03,2023-05-08,34,Female,Tablet,30,518
8927,Standard,16.49,2022-04-11,2022-12-18,36,Female,Mobile,30,1146
8928,Premium,20.99,2022-04-18,2022-11-07,18,Female,Laptop,30,947
8929,Premium,20.99,2021-12-30,2022-10-03,89,Male,Laptop,90,218
8930,Standard,16.49,2023-05-22,2023-07-28,94,Female,Desktop,90,4755
8931,Standard,16.49,2021-08-13,2023-07-18,57,Female,Tablet,90,73
8932,Premium,20.99,2021-11-07,2022-02-22,36,Male,Smart TV,90,34
8933,Standard,16.49,2023-07-29,2023-07-29,89,Male,Smart TV,60,697
8934,Basic,5.99,2022-05-13,2022-12-01,26,Male,Desktop,90,73
8935,Premium,20.99,2021-10-03,2022-05-29,56,Female,Smart TV,60,23
8936,Standard,16.49,2022-09-12,2023-06-20,27,Other,Desktop,90,20
8937,Basic,5.99,2023-02-27,2023-06-25,19,Female,Desktop,60,172
8938,Standard,16.49,2023-07-01,2023-07-01,25,Male,Smart TV,60,47
8939,Basic,5.99,2022-01-29,2022-07-02,49,Male,Laptop,30,33
8940,Premium,20.99,2022-08-27,2022-08-29,32,Female,Laptop,30,87
8941,Standard,16.49,2023-06-07,2023-07-19,28,Male,Desktop,60,18
8942,Premium,20.99,2023-04-01,2023-07-16,42,Female,Mobile,30,93
8943,Basic,5.99,2022-05-26,2023-01-04,26,Female,Tablet,60,221
8944,Standard,16.49,2022-01-01,2023-02-25,15,Female,Mobile,60,275
8945,Premium,20.99,2021-11-04,2022-01-18,59,Female,Mobile,90,1201
8946,Basic,5.99,2022-05-14,2022-12-21,33,Female,Smart TV,90,468
8947,Basic,5.99,2023-01-10,2023-02-27,45,Male,Smart TV,60,112
8948,Standard,16.49,2023-04-08,2023-06-06,48,Other,Smart TV,60,66
8949,Premium,20.99,2023-05-18,2023-07-10,28,Female,Mobile,60,35
8950,Standard,16.49,2022-04-15,2022-07-01,29,Male,Smart TV,30,15
8951,Basic,5.99,2022-06-07,2023-02-12,19,Male,Smart TV,60,84
8952,Standard,16.49,2022-08-12,2023-01-11,34,Female,Laptop,30,879
8953,Premium,20.99,2023-04-06,2023-04-25,34,Male,Smart TV,30,104
8954,Basic,5.99,2023-02-24,2023-04-01,13,Male,Tablet,90,410
8955,Premium,20.99,2022-02-15,2023-02-19,57,Other,Smart TV,90,39
8956,Standard,16.49,2022-09-22,2022-10-13,28,Male,Desktop,90,493
8957,Standard,16.49,2022-04-02,2022-04-26,47,Female,Smart TV,60,704
8958,Standard,16.49,2022-08-26,2022-09-21,22,Other,Mobile,60,151
8959,Standard,16.49,2022-05-20,2022-12-08,20,Female,Tablet,60,683
8960,Basic,5.99,2022-06-19,2023-05-27,23,Female,Tablet,90,848
8961,Standard,16.49,2023-04-05,2023-05-16,43,Other,Laptop,30,506
8962,Premium,20.99,2022-07-10,2022-07-10,13,Female,Tablet,30,348
8963,Standard,16.49,2022-04-02,2022-04-13,33,Male,Smart TV,60,47
8964,Standard,16.49,2021-09-12,2022-03-05,21,Female,Mobile,30,65
8965,Premium,20.99,2021-08-25,2023-04-28,33,Male,Smart TV,60,94
8966,Premium,20.99,2021-08-14,2023-06-01,37,Other,Laptop,30,45
8967,Basic,5.99,2022-02-19,2023-01-24,74,Other,Laptop,90,44
8968,Standard,16.49,2022-11-09,2023-01-12,64,Male,Tablet,60,52
8969,Basic,5.99,2022-08-10,2023-07-17,13,Female,Mobile,30,236
8970,Premium,20.99,2022-07-02,2023-01-01,13,Female,Tablet,30,43
8971,Standard,16.49,2023-06-26,2023-06-27,65,Male,Smart TV,90,387
8972,Basic,5.99,2023-02-08,2023-04-29,14,Female,Smart TV,60,87
8973,Basic,5.99,2021-10-08,2022-06-03,29,Female,Smart TV,30,178
8974,Basic,5.99,2023-03-25,2023-07-02,31,Male,Laptop,60,629
8975,Premium,20.99,2023-01-08,2023-05-26,28,Other,Mobile,90,181
8976,Standard,16.49,2023-05-30,2023-06-28,25,Female,Laptop,30,55
8977,Premium,20.99,2022-08-04,2023-02-05,23,Female,Tablet,30,2
8978,Standard,16.49,2023-03-29,2023-05-04,19,Other,Desktop,60,2
8979,Standard,16.49,2021-11-22,2021-12-20,19,Male,Tablet,30,128
8980,Premium,20.99,2022-06-18,2022-08-14,48,Male,Tablet,60,408
8981,Premium,20.99,2023-02-04,2023-05-18,32,Other,Mobile,60,29
8982,Standard,16.49,2022-05-26,2023-06-15,28,Other,Mobile,30,71
8983,Standard,16.49,2021-12-01,2022-08-25,22,Male,Mobile,90,134
8984,Standard,16.49,2023-02-18,2023-06-18,29,Female,Smart TV,60,48
8985,Premium,20.99,2022-04-27,2023-05-14,36,Other,Tablet,30,8707
8986,Standard,16.49,2023-03-24,2023-05-04,62,Female,Mobile,60,1
8987,Basic,5.99,2022-09-06,2022-12-10,35,Other,Laptop,90,61
8988,Standard,16.49,2021-10-03,2022-12-10,44,Male,Smart TV,30,44
8989,Premium,20.99,2023-06-30,2023-07-05,49,Male,Desktop,30,28
8990,Standard,16.49,2022-06-28,2022-10-26,47,Female,Smart TV,60,19
8991,Premium,20.99,2022-10-27,2023-01-17,33,Male,Tablet,30,93
8992,Standard,16.49,2022-08-31,2022-09-13,58,Other,Mobile,30,376
8993,Basic,5.99,2022-06-28,2023-07-07,23,Female,Desktop,30,8
8994,Premium,20.99,2021-11-18,2023-04-30,34,Female,Mobile,60,106
8995,Standard,16.49,2023-03-06,2023-03-16,20,Other,Laptop,60,92
8996,Standard,16.49,2023-06-01,2023-06-18,59,Female,Laptop,60,22
8997,Premium,20.99,2021-11-11,2022-06-27,42,Female,Smart TV,90,31
8998,Basic,5.99,2022-11-27,2022-12-22,62,Male,Desktop,30,162
8999,Premium,20.99,2022-09-02,2022-11-11,39,Female,Laptop,90,240
9000,Standard,16.49,2023-04-22,2023-05-22,29,Other,Mobile,30,347
9001,Basic,5.99,2021-08-27,2022-12-13,55,Other,Laptop,30,80
9002,Basic,5.99,2022-02-03,2022-12-07,18,Female,Tablet,30,422
9003,Premium,20.99,2021-12-23,2022-01-29,46,Male,Mobile,60,72
9004,Standard,16.49,2021-08-27,2023-05-20,32,Male,Smart TV,30,178
9005,Basic,5.99,2023-03-31,2023-04-21,48,Male,Mobile,90,391
9006,Premium,20.99,2023-01-01,2023-05-22,47,Female,Desktop,30,27
9007,Standard,16.49,2022-09-24,2023-04-17,41,Male,Smart TV,30,11
9008,Premium,20.99,2023-07-27,2023-07-28,60,Female,Desktop,30,121
9009,Premium,20.99,2022-12-26,2023-05-03,30,Male,Smart TV,60,60
9010,Premium,20.99,2023-06-26,2023-07-25,62,Other,Smart TV,60,765
9011,Premium,20.99,2023-03-12,2023-06-04,50,Female,Smart TV,60,125
9012,Premium,20.99,2023-02-26,2023-07-07,53,Male,Mobile,30,142
9013,Premium,20.99,2023-05-17,2023-07-18,60,Male,Mobile,60,3011
9014,Basic,5.99,2021-09-07,2022-07-04,23,Male,Laptop,30,240
9015,Standard,16.49,2023-02-05,2023-02-20,52,Other,Tablet,60,107
9016,Basic,5.99,2021-08-27,2022-06-06,40,Male,Smart TV,90,119
9017,Basic,5.99,2022-10-05,2023-04-08,15,Female,Smart TV,90,70
9018,Premium,20.99,2023-05-03,2023-07-21,20,Female,Mobile,30,236
9019,Basic,5.99,2022-02-15,2023-04-04,33,Male,Desktop,90,2552
9020,Basic,5.99,2021-09-30,2022-03-05,27,Male,Desktop,90,231
9021,Basic,5.99,2023-06-08,2023-07-16,33,Male,Mobile,60,659
9022,Premium,20.99,2022-06-01,2022-07-24,25,Male,Mobile,60,280
9023,Basic,5.99,2022-11-22,2023-06-27,35,Male,Smart TV,60,232
9024,Premium,20.99,2021-11-22,2022-06-18,58,Male,Smart TV,30,58
9025,Standard,16.49,2023-01-30,2023-03-09,29,Female,Laptop,30,163
9026,Standard,16.49,2021-12-26,2022-08-09,48,Male,Desktop,90,8359
9027,Standard,16.49,2022-06-04,2023-07-10,32,Male,Smart TV,60,327
9028,Standard,16.49,2021-11-19,2023-07-22,23,Female,Smart TV,60,763
9029,Standard,16.49,2021-10-27,2022-06-11,16,Female,Smart TV,60,230
9030,Standard,16.49,2022-10-28,2023-06-02,13,Female,Smart TV,90,71
9031,Premium,20.99,2022-11-12,2023-06-19,31,Female,Desktop,90,558
9032,Premium,20.99,2021-12-30,2023-03-10,56,Female,Mobile,60,44
9033,Standard,16.49,2022-05-01,2023-05-06,24,Male,Laptop,60,168
9034,Standard,16.49,2022-06-03,2023-02-21,13,Male,Laptop,30,48
9035,Basic,5.99,2023-05-04,2023-07-15,35,Male,Smart TV,30,120
9036,Standard,16.49,2022-12-19,2023-01-16,45,Female,Mobile,30,35
9037,Basic,5.99,2022-02-24,2022-10-04,63,Female,Laptop,30,490
9038,Basic,5.99,2022-12-04,2023-06-15,31,Female,Mobile,60,21
9039,Premium,20.99,2021-09-25,2022-06-11,17,Male,Smart TV,60,48
9040,Premium,20.99,2023-03-17,2023-06-29,23,Other,Smart TV,30,2193
9041,Premium,20.99,2021-08-23,2021-11-23,33,Male,Smart TV,90,99
9042,Basic,5.99,2023-01-26,2023-05-07,34,Male,Smart TV,30,16
9043,Standard,16.49,2022-02-28,2023-02-27,13,Male,Mobile,60,301
9044,Basic,5.99,2022-10-02,2023-03-03,27,Other,Smart TV,60,78
9045,Standard,16.49,2021-09-21,2022-03-07,45,Male,Laptop,60,603
9046,Standard,16.49,2023-03-12,2023-04-05,23,Female,Smart TV,30,5633
9047,Standard,16.49,2023-05-26,2023-06-08,29,Other,Laptop,90,439
9048,Standard,16.49,2023-07-19,2023-07-26,25,Male,Tablet,60,38
9049,Standard,16.49,2021-08-11,2021-09-12,40,Male,Tablet,30,62
9050,Basic,5.99,2022-08-08,2022-09-14,40,Female,Laptop,90,81
9051,Premium,20.99,2023-06-26,2023-07-02,31,Female,Tablet,60,1593
9052,Basic,5.99,2023-04-29,2023-07-09,33,Other,Mobile,90,89
9053,Premium,20.99,2022-01-14,2022-10-24,25,Female,Smart TV,90,1109
9054,Standard,16.49,2022-02-24,2022-08-20,63,Male,Smart TV,60,96
9055,Standard,16.49,2022-06-24,2022-08-21,28,Male,Mobile,30,164
9056,Premium,20.99,2021-08-29,2021-10-25,28,Female,Mobile,60,40
9057,Premium,20.99,2023-03-25,2023-05-19,68,Male,Smart TV,30,39
9058,Basic,5.99,2023-02-25,2023-05-07,33,Male,Desktop,60,989
9059,Basic,5.99,2022-12-27,2023-07-17,33,Male,Smart TV,60,71
9060,Basic,5.99,2022-08-14,2023-04-23,60,Female,Smart TV,30,200
9061,Standard,16.49,2021-08-03,2022-04-09,29,Female,Mobile,60,33
9062,Basic,5.99,2022-04-19,2023-06-25,21,Female,Mobile,30,220
9063,Standard,16.49,2021-10-13,2022-05-01,34,Female,Smart TV,60,2
9064,Premium,20.99,2021-12-29,2022-09-06,48,Female,Desktop,60,536
9065,Premium,20.99,2022-12-03,2023-06-14,61,Female,Smart TV,90,94
9066,Premium,20.99,2021-08-27,2022-01-23,77,Other,Mobile,30,93
9067,Standard,16.49,2022-02-06,2022-02-27,31,Female,Mobile,60,6338
9068,Standard,16.49,2022-02-10,2022-09-10,21,Male,Mobile,90,95
9069,Basic,5.99,2021-10-14,2022-05-17,61,Male,Mobile,90,101
9070,Premium,20.99,2022-01-31,2022-04-25,32,Male,Tablet,90,46
9071,Premium,20.99,2023-07-03,2023-07-18,14,Female,Mobile,30,93
9072,Standard,16.49,2022-03-12,2022-12-09,49,Male,Desktop,30,128
9073,Standard,16.49,2021-11-13,2021-12-16,32,Other,Smart TV,90,76
9074,Standard,16.49,2023-05-05,2023-05-13,22,Male,Smart TV,90,107
9075,Standard,16.49,2023-03-22,2023-07-04,25,Other,Laptop,30,177
9076,Standard,16.49,2021-09-21,2022-10-03,46,Male,Laptop,90,218
9077,Standard,16.49,2023-04-06,2023-04-20,24,Female,Tablet,30,12
9078,Basic,5.99,2022-04-04,2023-07-18,26,Male,Mobile,30,116
9079,Standard,16.49,2023-03-18,2023-05-08,37,Female,Desktop,90,809
9080,Standard,16.49,2021-08-02,2023-03-27,43,Female,Mobile,60,40
9081,Premium,20.99,2021-10-09,2022-10-12,30,Other,Smart TV,30,174
9082,Basic,5.99,2021-09-01,2021-10-01,30,Other,Mobile,60,163
9083,Standard,16.49,2023-07-07,2023-07-19,28,Male,Tablet,60,1191
9084,Basic,5.99,2022-01-07,2022-01-20,19,Female,Desktop,90,131
9085,Standard,16.49,2023-04-17,2023-06-28,25,Male,Smart TV,90,115
9086,Basic,5.99,2022-07-10,2022-10-02,43,Female,Smart TV,30,558
9087,Standard,16.49,2023-07-06,2023-07-08,21,Other,Mobile,30,98
9088,Standard,16.49,2021-10-02,2021-11-05,24,Other,Laptop,30,171
9089,Premium,20.99,2022-08-01,2023-06-23,17,Male,Smart TV,60,577
9090,Premium,20.99,2022-03-26,2022-05-17,49,Male,Desktop,90,88
9091,Basic,5.99,2023-05-15,2023-06-11,14,Male,Mobile,30,500
9092,Standard,16.49,2022-01-29,2022-04-26,24,Female,Tablet,30,685
9093,Standard,16.49,2021-08-09,2022-08-14,27,Male,Mobile,30,806
9094,Basic,5.99,2022-05-09,2023-02-01,26,Male,Laptop,60,47
9095,Premium,20.99,2021-09-12,2023-03-25,18,Female,Mobile,90,684
9096,Basic,5.99,2023-01-08,2023-04-16,30,Female,Laptop,60,221
9097,Premium,20.99,2022-01-23,2023-05-14,38,Female,Mobile,60,373
9098,Basic,5.99,2022-10-08,2023-07-29,35,Male,Tablet,60,554
9099,Standard,16.49,2023-03-25,2023-06-13,20,Female,Mobile,90,74
9100,Standard,16.49,2022-08-23,2022-09-27,39,Male,Laptop,90,119
9101,Basic,5.99,2023-02-04,2023-04-26,32,Male,Tablet,60,101
9102,Standard,16.49,2021-12-18,2023-06-14,16,Other,Laptop,30,1344
9103,Standard,16.49,2023-01-04,2023-04-23,39,Female,Smart TV,60,19
9104,Premium,20.99,2021-12-06,2023-03-27,25,Female,Desktop,60,802
9105,Premium,20.99,2021-10-17,2021-12-15,21,Female,Tablet,90,15
9106,Premium,20.99,2022-04-29,2023-07-16,18,Female,Mobile,30,75
9107,Premium,20.99,2022-08-02,2023-04-24,40,Male,Mobile,30,152
9108,Basic,5.99,2022-04-18,2022-10-02,55,Male,Smart TV,90,111
9109,Standard,16.49,2022-05-20,2022-10-04,63,Male,Tablet,30,1174
9110,Premium,20.99,2022-10-25,2023-03-23,21,Female,Smart TV,30,19
9111,Standard,16.49,2022-05-31,2022-12-02,13,Female,Smart TV,30,435
9112,Premium,20.99,2022-12-02,2023-04-22,48,Other,Mobile,90,116
9113,Standard,16.49,2021-10-25,2022-02-12,18,Female,Desktop,30,1025
9114,Basic,5.99,2022-01-07,2022-10-16,49,Male,Mobile,90,179
9115,Standard,16.49,2022-08-20,2023-04-24,40,Other,Smart TV,90,67
9116,Standard,16.49,2021-08-09,2023-01-06,29,Male,Laptop,60,79
9117,Premium,20.99,2021-12-13,2023-06-08,70,Other,Desktop,30,231
9118,Premium,20.99,2023-06-23,2023-06-27,25,Male,Tablet,30,112
9119,Basic,5.99,2023-03-23,2023-06-20,52,Female,Desktop,30,296
9120,Premium,20.99,2021-12-09,2022-03-06,31,Other,Smart TV,30,45
9121,Standard,16.49,2021-12-07,2022-05-12,68,Female,Laptop,60,84
